Transaction_ID,Date,Year,Day_Of_Week,Quarter,Store_ID,Store_Type,Region,City,Product_ID,Product_Category,Product_Subcategory,Brand,Units_Sold,Unit_Price,Discount_Percent,Promotion,Holiday,Inventory_Level,Competitor_Price,Customer_Footfall,Marketing_Spend,Online_Orders,Returns,Customer_Satisfaction,Sales_Amount,Demand_Level
323501,29-07-2023,2023,Saturday,3,ST058,Supermarket,South,Houston,PR0112,Home & Kitchen,Storage,Apex,12,137.94,5,No,No,584,85.66,204,2369.24,100,1,4.14,1441.47,Medium
304266,29-07-2023,2023,Saturday,3,ST052,Supermarket,East,Seattle,PR0286,Beauty,Makeup,ValueMax,33,39.42,0,No,No,520,41.49,693,3375.98,77,0,3.75,1300.86,Medium
318902,29-07-2023,2023,Saturday,3,ST021,Convenience Store,East,New York,PR0269,Electronics,Accessories,Zenith,9,424.61,0,No,No,383,382.43,206,1953.01,58,1,4.62,3396.88,High
302887,29-07-2023,2023,Saturday,3,ST069,Hypermarket,East,Dallas,PR0399,Electronics,Mobile,ValueMax,36,307.94,0,Yes,No,668,343.48,640,5569.3,165,2,3.71,10469.96,Very High
304290,29-07-2023,2023,Saturday,3,ST046,Hypermarket,East,Seattle,PR0470,Groceries,Snacks,Nova,36,16.92,5,Yes,No,488,16.23,920,3111.66,181,2,5,546.52,Medium
306623,29-07-2023,2023,Saturday,3,ST011,Supermarket,North,Los Angeles,PR0256,Groceries,Snacks,FreshMart,52,18.13,0,No,Yes,845,16.92,447,1463.97,140,0,4.33,942.76,Medium
310847,29-07-2023,2023,Saturday,3,ST027,Hypermarket,South,Chicago,PR0451,Toys,Action Figures,ValueMax,20,65.37,25,Yes,No,450,69.32,340,2902.28,105,1,5,931.52,Medium
321299,29-07-2023,2023,Saturday,3,ST066,Online Store,North,Los Angeles,PR0143,Beauty,Skincare,EcoLife,12,27.11,0,No,No,433,20.25,542,2368.87,352,0,4.35,325.32,Low
313169,29-07-2023,2023,Saturday,3,ST088,Supermarket,Central,New York,PR0064,Groceries,Beverages,PrimePlus,47,14.94,10,Yes,No,533,16.54,706,4638.11,66,4,4.26,578.18,Medium
301123,29-07-2023,2023,Saturday,3,ST053,Convenience Store,Central,New York,PR0061,Home & Kitchen,Storage,ValueMax,14,114.16,10,Yes,No,325,96.09,429,4683.48,114,0,3.81,1438.42,Medium
300499,29-07-2023,2023,Saturday,3,ST082,Convenience Store,East,Boston,PR0424,Sports,Team Sports,Nova,17,70.03,30,Yes,No,546,75.83,189,3185.05,105,1,3.86,784.34,Medium
302250,29-07-2023,2023,Saturday,3,ST049,Hypermarket,North,Dallas,PR0258,Sports,Outdoor,Zenith,18,76.44,5,No,No,626,75.84,811,1411.25,164,0,5,1307.12,Medium
310959,29-07-2023,2023,Saturday,3,ST031,Supermarket,Central,Los Angeles,PR0230,Clothing,Women,EcoLife,16,129.49,10,Yes,No,650,140.9,320,3401.9,146,0,4.66,1864.66,Medium
300216,29-07-2023,2023,Saturday,3,ST024,Convenience Store,East,Atlanta,PR0452,Beauty,Skincare,PrimePlus,7,61.79,15,Yes,No,485,50.09,290,3811.49,187,0,4.18,367.65,Low
315370,29-07-2023,2023,Saturday,3,ST010,Supermarket,South,New York,PR0341,Electronics,Laptop,Apex,12,439.74,35,Yes,No,396,400.54,262,4216.93,86,0,4.05,3429.97,High
300527,29-07-2023,2023,Saturday,3,ST081,Supermarket,South,Houston,PR0284,Toys,Educational,EcoLife,41,20.72,0,Yes,No,496,22.17,407,4483.18,101,0,4.21,849.52,Medium
314221,29-07-2023,2023,Saturday,3,ST069,Supermarket,West,Chicago,PR0283,Clothing,Footwear,FreshMart,9,102.03,5,No,No,507,110.84,553,2229.25,3,0,4.88,872.36,Medium
316534,29-07-2023,2023,Saturday,3,ST015,Supermarket,East,Los Angeles,PR0357,Groceries,Dairy,FreshMart,16,16.33,5,No,No,326,18.9,163,3445.5,96,0,4.01,248.22,Low
312466,29-07-2023,2023,Saturday,3,ST027,Supermarket,North,Atlanta,PR0013,Beauty,Makeup,FreshMart,44,51.78,10,Yes,No,742,56.13,714,2521.7,145,0,3.61,2050.49,High
307539,29-07-2023,2023,Saturday,3,ST076,Supermarket,West,Dallas,PR0350,Clothing,Men,PrimePlus,26,54.99,15,Yes,Yes,497,51.96,636,4487.96,121,1,3.1,1168.54,Medium
321204,29-07-2023,2023,Saturday,3,ST090,Online Store,Central,Denver,PR0396,Beauty,Skincare,EcoLife,7,46.4,0,No,No,265,45.11,277,2055.04,313,0,4.08,324.8,Low
324034,29-07-2023,2023,Saturday,3,ST019,Hypermarket,South,Denver,PR0078,Toys,Board Games,Zenith,41,23.12,25,Yes,No,416,21.46,746,4707.94,142,0,3.75,710.94,Medium
310611,29-07-2023,2023,Saturday,3,ST039,Hypermarket,West,Atlanta,PR0469,Clothing,Footwear,ValueMax,20,43.25,25,Yes,No,555,37.85,300,2695.77,104,0,3.26,648.75,Medium
307528,30-07-2023,2023,Sunday,3,ST009,Supermarket,East,Atlanta,PR0478,Sports,Outdoor,Apex,12,68.51,30,Yes,No,296,69.67,714,3497.54,97,0,4.17,575.48,Medium
311106,30-07-2023,2023,Sunday,3,ST047,Online Store,East,Boston,PR0418,Clothing,Men,FreshMart,26,40.86,0,No,No,620,40.47,397,2855.38,305,0,3.87,1062.36,Medium
323862,30-07-2023,2023,Sunday,3,ST061,Hypermarket,North,Los Angeles,PR0005,Groceries,Snacks,Zenith,106,12.92,10,Yes,No,830,12.99,806,4945.8,143,4,4.65,1186.06,Medium
315750,30-07-2023,2023,Sunday,3,ST002,Supermarket,South,Houston,PR0489,Electronics,Audio,Zenith,8,373.85,0,No,No,358,269.66,357,3232.04,122,0,4.32,2990.8,High
320174,30-07-2023,2023,Sunday,3,ST068,Supermarket,South,New York,PR0048,Sports,Fitness,Apex,20,91.59,15,Yes,No,492,88.85,560,2613.19,154,0,3.95,1557.03,Medium
317189,30-07-2023,2023,Sunday,3,ST056,Supermarket,East,Los Angeles,PR0257,Clothing,Footwear,ValueMax,35,42.9,25,Yes,No,557,41.72,588,4186.74,209,0,3.5,1126.12,Medium
324121,30-07-2023,2023,Sunday,3,ST071,Convenience Store,South,Seattle,PR0360,Groceries,Beverages,Apex,38,15,10,Yes,No,703,16.11,464,2551.94,115,1,4.83,499.5,Low
303272,30-07-2023,2023,Sunday,3,ST087,Convenience Store,Central,Los Angeles,PR0052,Beauty,Fragrance,Apex,9,19.76,10,Yes,No,295,18.79,192,1834.57,40,1,3.92,142.27,Low
308160,30-07-2023,2023,Sunday,3,ST059,Convenience Store,North,Seattle,PR0021,Clothing,Footwear,Nova,46,37.36,20,Yes,No,770,43.33,188,3872.77,202,5,3.85,1225.41,Medium
301790,30-07-2023,2023,Sunday,3,ST072,Convenience Store,South,Dallas,PR0380,Electronics,Mobile,UrbanCo,15,354.8,10,Yes,No,410,361.1,314,2768.97,181,0,3.87,4789.8,High
308859,30-07-2023,2023,Sunday,3,ST086,Convenience Store,South,Houston,PR0121,Clothing,Footwear,Zenith,6,44.21,0,No,No,37,38.92,508,2471.17,93,0,3.47,265.26,Low
301618,30-07-2023,2023,Sunday,3,ST004,Convenience Store,West,Los Angeles,PR0430,Home & Kitchen,Decor,Zenith,26,216.42,30,Yes,No,621,213.94,390,4136.71,188,0,3.85,3938.84,High
323669,30-07-2023,2023,Sunday,3,ST099,Convenience Store,North,New York,PR0269,Home & Kitchen,Furniture,UrbanCo,11,160.2,30,Yes,No,322,160.8,311,4486.49,167,1,3.14,1121.4,Medium
300613,30-07-2023,2023,Sunday,3,ST053,Supermarket,West,Atlanta,PR0161,Home & Kitchen,Decor,ValueMax,24,107.12,30,Yes,No,580,124.75,348,3570.18,143,2,4.64,1649.65,Medium
316667,30-07-2023,2023,Sunday,3,ST089,Supermarket,South,Seattle,PR0204,Clothing,Footwear,EcoLife,23,42.66,15,Yes,No,501,44.41,438,3595.01,225,1,4.59,797.74,Medium
300804,30-07-2023,2023,Sunday,3,ST054,Convenience Store,North,Dallas,PR0233,Groceries,Dairy,UrbanCo,21,22.49,5,No,No,588,21.93,118,2314.46,139,1,4.48,427.31,Low
314231,30-07-2023,2023,Sunday,3,ST023,Hypermarket,Central,Phoenix,PR0012,Groceries,Snacks,Nova,20,19.23,25,Yes,No,259,17.73,671,2664.83,81,1,4.45,274.03,Low
320119,31-07-2023,2023,Monday,3,ST017,Supermarket,North,Los Angeles,PR0351,Home & Kitchen,Cookware,FreshMart,17,269.89,15,Yes,No,714,301.29,467,3928.69,66,0,3.89,3899.91,High
301971,31-07-2023,2023,Monday,3,ST006,Online Store,North,New York,PR0457,Toys,Puzzles,Apex,26,18.81,5,No,No,645,21.2,182,1703.41,214,1,4.39,446.74,Low
320446,31-07-2023,2023,Monday,3,ST090,Online Store,North,Phoenix,PR0040,Sports,Fitness,ValueMax,25,75.69,10,Yes,No,552,67.42,379,2990.79,350,1,3.51,1634.9,Medium
312123,31-07-2023,2023,Monday,3,ST070,Supermarket,North,Los Angeles,PR0119,Clothing,Women,Apex,7,113.87,15,Yes,No,407,108.83,463,3763.59,119,0,3.72,677.53,Medium
306170,31-07-2023,2023,Monday,3,ST045,Hypermarket,North,Los Angeles,PR0252,Groceries,Dairy,FreshMart,68,9.33,10,Yes,No,617,8.67,881,4165.39,140,4,5,537.41,Medium
304352,31-07-2023,2023,Monday,3,ST043,Convenience Store,North,Seattle,PR0264,Sports,Fitness,Nova,6,48.58,0,No,No,262,53.43,231,2126.94,119,0,4.32,291.48,Low
307556,31-07-2023,2023,Monday,3,ST072,Online Store,West,Boston,PR0303,Groceries,Dairy,ValueMax,39,25.67,20,Yes,No,580,26.81,477,4421.66,345,0,4.43,800.9,Medium
310159,31-07-2023,2023,Monday,3,ST004,Convenience Store,North,Chicago,PR0481,Groceries,Beverages,FreshMart,16,12.44,15,Yes,No,415,12.26,270,4508.86,115,1,3.34,158.61,Low
305980,31-07-2023,2023,Monday,3,ST032,Hypermarket,East,Phoenix,PR0361,Groceries,Snacks,Apex,24,17.26,15,Yes,No,290,17.72,480,4598.71,92,2,4.17,322.76,Low
323389,31-07-2023,2023,Monday,3,ST017,Hypermarket,Central,Denver,PR0456,Groceries,Fresh Produce,Zenith,39,18.09,5,No,No,637,22.1,690,1927.87,46,0,4.53,670.23,Medium
322061,31-07-2023,2023,Monday,3,ST097,Convenience Store,South,Phoenix,PR0285,Beauty,Skincare,Apex,35,28.27,20,Yes,No,471,30.03,450,4602.2,98,1,4.44,768.94,Medium
319641,31-07-2023,2023,Monday,3,ST068,Convenience Store,North,Seattle,PR0326,Clothing,Kids,FreshMart,20,76.37,25,Yes,No,354,80.81,308,3647,149,0,4.12,1145.55,Medium
315768,31-07-2023,2023,Monday,3,ST074,Convenience Store,South,Los Angeles,PR0098,Clothing,Women,ValueMax,56,58.99,35,Yes,Yes,545,55,459,5775.25,164,2,3.05,2070.55,High
321863,31-07-2023,2023,Monday,3,ST051,Supermarket,Central,Los Angeles,PR0393,Electronics,Audio,Apex,8,178.43,5,No,No,313,203.35,576,359.22,112,0,4.28,1356.07,Medium
315833,31-07-2023,2023,Monday,3,ST021,Hypermarket,East,Los Angeles,PR0417,Toys,Board Games,UrbanCo,34,27.63,20,Yes,No,1007,26.4,734,2629.79,101,1,4.87,729.43,Medium
316970,31-07-2023,2023,Monday,3,ST011,Supermarket,North,Los Angeles,PR0412,Groceries,Beverages,FreshMart,15,11.81,5,Yes,No,253,10.63,430,3785.86,129,0,3.3,168.29,Low
308909,01-08-2025,2025,Friday,3,ST006,Convenience Store,Central,Denver,PR0271,Groceries,Fresh Produce,Nova,15,18.56,15,Yes,No,329,20.35,140,1597.37,92,1,4.97,220.86,Low
309601,01-08-2025,2025,Friday,3,ST064,Hypermarket,West,Chicago,PR0414,Groceries,Beverages,PrimePlus,35,24.72,0,No,Yes,476,22.24,789,3536.11,55,1,4.33,840.48,Medium
322714,01-08-2025,2025,Friday,3,ST051,Hypermarket,North,Seattle,PR0219,Beauty,Makeup,FreshMart,24,43.45,15,Yes,No,512,43.26,679,3323.1,136,2,4.57,812.52,Medium
317234,01-08-2025,2025,Friday,3,ST091,Hypermarket,Central,Dallas,PR0060,Groceries,Fresh Produce,UrbanCo,34,11.65,15,Yes,No,408,10.65,451,3163.18,146,0,4.28,336.68,Low
314304,01-08-2025,2025,Friday,3,ST100,Online Store,East,Boston,PR0136,Clothing,Women,EcoLife,24,48.12,0,Yes,No,544,57.03,221,3816.12,270,1,4.38,1106.76,Medium
323954,01-08-2025,2025,Friday,3,ST079,Hypermarket,West,Dallas,PR0424,Home & Kitchen,Cookware,FreshMart,15,221.56,20,Yes,No,637,191.96,677,4107.76,130,1,3.83,2481.47,High
317068,01-08-2025,2025,Friday,3,ST055,Convenience Store,West,Seattle,PR0075,Electronics,Audio,UrbanCo,17,225.78,10,Yes,Yes,210,213.28,435,3313.76,206,0,4.09,3454.43,High
316123,01-08-2025,2025,Friday,3,ST038,Online Store,Central,Phoenix,PR0470,Groceries,Dairy,ValueMax,12,20.37,0,No,No,298,21.08,175,1266.32,284,0,3.79,244.44,Low
316079,01-08-2025,2025,Friday,3,ST036,Hypermarket,West,Boston,PR0103,Toys,Educational,EcoLife,33,30.65,20,Yes,No,629,28.06,676,3105.78,94,1,5,784.64,Medium
320005,01-08-2025,2025,Friday,3,ST088,Convenience Store,East,New York,PR0221,Groceries,Beverages,EcoLife,29,22.63,0,No,No,726,22.08,409,2363.95,127,0,4.05,656.27,Medium
319339,01-08-2025,2025,Friday,3,ST022,Convenience Store,West,Atlanta,PR0411,Electronics,Accessories,Zenith,8,442.2,20,Yes,No,271,401.16,400,4493.96,94,0,4.5,2830.08,High
324275,01-08-2025,2025,Friday,3,ST015,Online Store,South,Seattle,PR0187,Clothing,Kids,PrimePlus,9,38.86,0,No,No,315,45.2,198,2313,329,0,4.74,349.74,Low
304830,01-08-2025,2025,Friday,3,ST066,Convenience Store,South,Seattle,PR0086,Toys,Puzzles,Zenith,13,21.97,15,Yes,No,176,22.5,87,3832.03,138,1,4.18,224.09,Low
304794,01-08-2025,2025,Friday,3,ST035,Convenience Store,South,Boston,PR0148,Toys,Puzzles,Apex,39,30.88,25,Yes,No,724,37.2,403,2728.56,100,1,4.62,880.08,Medium
305862,01-08-2025,2025,Friday,3,ST059,Online Store,West,New York,PR0331,Groceries,Snacks,Zenith,18,28.92,20,Yes,No,663,26.56,156,4040.82,375,1,4,393.31,Low
316409,01-08-2025,2025,Friday,3,ST067,Hypermarket,West,Seattle,PR0099,Groceries,Snacks,PrimePlus,35,20,0,No,No,599,22.64,570,2262.02,0,3,4.45,640,Medium
317369,01-08-2025,2025,Friday,3,ST013,Supermarket,East,Houston,PR0431,Groceries,Dairy,ValueMax,51,15.88,20,Yes,No,542,14.38,738,4586.77,202,1,3,635.2,Medium
315555,01-08-2025,2025,Friday,3,ST034,Convenience Store,Central,Atlanta,PR0368,Clothing,Kids,Nova,10,48.6,5,No,No,253,45.62,507,3132.25,72,0,4.93,461.7,Low
306382,01-08-2025,2025,Friday,3,ST002,Supermarket,Central,New York,PR0178,Electronics,Accessories,ValueMax,22,392.66,15,Yes,No,560,384.71,350,4080.98,171,1,4.03,7008.98,Very High
307636,01-08-2025,2025,Friday,3,ST021,Supermarket,North,Dallas,PR0014,Groceries,Snacks,EcoLife,57,15.63,10,Yes,No,924,15.9,399,4315.41,109,4,3.96,745.55,Medium
307044,01-08-2025,2025,Friday,3,ST043,Supermarket,Central,Denver,PR0187,Clothing,Kids,FreshMart,20,52.08,5,No,No,561,51.29,372,4055.58,24,0,4,989.52,Medium
315011,01-08-2025,2025,Friday,3,ST009,Supermarket,South,Seattle,PR0025,Sports,Outdoor,Nova,12,145.71,30,Yes,No,512,159.74,382,3244.2,154,1,5,1121.97,Medium
315330,02-08-2025,2025,Saturday,3,ST080,Online Store,Central,New York,PR0212,Clothing,Kids,EcoLife,13,33.98,10,Yes,No,270,34.37,440,2453.14,344,0,3.93,397.57,Low
309352,02-08-2025,2025,Saturday,3,ST067,Convenience Store,East,Boston,PR0296,Toys,Educational,FreshMart,36,26.51,10,Yes,No,606,25.63,527,4097.19,167,0,4.56,858.92,Medium
303286,02-08-2025,2025,Saturday,3,ST038,Supermarket,Central,Phoenix,PR0484,Toys,Educational,UrbanCo,47,45.26,30,Yes,No,710,42.52,594,5154.91,0,2,4.63,1425.69,Medium
312228,02-08-2025,2025,Saturday,3,ST065,Supermarket,North,Seattle,PR0188,Groceries,Fresh Produce,EcoLife,26,18.28,10,Yes,No,560,18.71,317,3996.76,142,1,4.52,411.3,Low
310558,02-08-2025,2025,Saturday,3,ST090,Supermarket,South,Boston,PR0237,Electronics,Laptop,EcoLife,23,269.08,0,Yes,No,618,247.35,720,3366.61,85,2,3.71,5650.68,High
324639,02-08-2025,2025,Saturday,3,ST054,Hypermarket,South,Chicago,PR0227,Groceries,Fresh Produce,PrimePlus,18,26.28,0,No,No,639,23.51,359,2486.27,182,1,4.29,446.76,Low
323509,02-08-2025,2025,Saturday,3,ST088,Online Store,Central,New York,PR0208,Clothing,Men,Nova,22,68.15,20,Yes,No,623,70.24,114,2996.01,321,0,3.45,1199.44,Medium
317468,02-08-2025,2025,Saturday,3,ST073,Online Store,North,Boston,PR0198,Clothing,Kids,Apex,41,41.84,5,Yes,No,814,39.77,20,3446.22,287,1,4.49,1589.92,Medium
322600,02-08-2025,2025,Saturday,3,ST065,Hypermarket,North,Phoenix,PR0464,Electronics,Mobile,Apex,27,168.07,10,Yes,No,405,166.39,708,4274.63,124,3,3.93,3630.31,High
302579,02-08-2025,2025,Saturday,3,ST002,Convenience Store,North,Seattle,PR0031,Clothing,Men,PrimePlus,28,68.46,10,Yes,No,894,66.1,330,5699.97,160,0,3.85,1725.19,Medium
307011,02-08-2025,2025,Saturday,3,ST026,Hypermarket,West,New York,PR0324,Clothing,Men,ValueMax,5,89.9,5,No,No,197,102.56,669,1269.94,46,0,3.33,427.02,Low
310308,02-08-2025,2025,Saturday,3,ST066,Supermarket,South,New York,PR0060,Electronics,Laptop,PrimePlus,11,363.05,5,Yes,No,294,400.61,454,3210.77,125,1,3.7,3448.98,High
309766,02-08-2025,2025,Saturday,3,ST074,Convenience Store,West,New York,PR0487,Clothing,Men,ValueMax,20,42.22,10,Yes,No,496,38.64,366,3084.13,163,0,3.72,759.96,Medium
301068,02-08-2025,2025,Saturday,3,ST065,Supermarket,North,Chicago,PR0061,Electronics,Accessories,Apex,30,412.3,10,Yes,No,734,476.51,462,4164.06,94,0,4.91,11132.1,Very High
307720,02-08-2025,2025,Saturday,3,ST036,Supermarket,Central,New York,PR0238,Home & Kitchen,Cookware,UrbanCo,24,95.28,20,Yes,No,388,98.76,558,3567.51,108,0,4.08,1829.38,Medium
320805,03-08-2025,2025,Sunday,3,ST059,Convenience Store,West,Phoenix,PR0268,Sports,Outdoor,Nova,16,62.59,10,Yes,No,276,63.05,675,2994.54,139,0,3.36,901.3,Medium
311221,03-08-2025,2025,Sunday,3,ST089,Supermarket,Central,Denver,PR0319,Clothing,Men,ValueMax,48,77.95,5,Yes,No,998,86.64,758,4285.55,112,1,3.51,3480.47,High
308582,03-08-2025,2025,Sunday,3,ST015,Hypermarket,South,Houston,PR0169,Clothing,Men,Apex,38,85.2,10,Yes,No,739,87,761,4504.47,182,1,4.53,2837.16,High
303133,03-08-2025,2025,Sunday,3,ST098,Supermarket,South,Denver,PR0212,Electronics,Mobile,Apex,9,577.43,10,Yes,No,410,444.48,627,3329.22,104,0,4.91,4677.18,High
309790,03-08-2025,2025,Sunday,3,ST027,Convenience Store,Central,Denver,PR0177,Groceries,Fresh Produce,Zenith,7,8.99,0,No,No,226,7.18,79,2412.51,111,0,2.39,62.93,Low
306335,03-08-2025,2025,Sunday,3,ST055,Online Store,North,New York,PR0393,Beauty,Fragrance,PrimePlus,23,25.91,0,No,No,654,26.49,281,2790.05,405,0,3.78,595.93,Medium
302401,03-08-2025,2025,Sunday,3,ST032,Supermarket,Central,Phoenix,PR0441,Beauty,Skincare,Apex,52,28.33,10,Yes,No,720,28.62,299,5523.85,146,1,4.75,1300.35,Medium
307503,03-08-2025,2025,Sunday,3,ST026,Convenience Store,Central,Denver,PR0322,Toys,Educational,UrbanCo,12,40.54,5,No,No,316,35.67,587,2721.7,78,1,3.67,423.64,Low
315611,03-08-2025,2025,Sunday,3,ST063,Online Store,West,New York,PR0110,Clothing,Footwear,Zenith,33,31.68,20,Yes,No,743,27.71,356,2516.08,270,0,4.08,836.35,Medium
315239,03-08-2025,2025,Sunday,3,ST075,Supermarket,North,Chicago,PR0242,Electronics,Laptop,Zenith,36,306.15,15,Yes,No,646,330.26,646,5234.5,185,0,4.96,9368.19,Very High
324760,03-08-2025,2025,Sunday,3,ST059,Convenience Store,West,Dallas,PR0429,Groceries,Beverages,EcoLife,30,15.95,0,No,Yes,570,14.94,602,2835.05,65,1,4.77,462.55,Low
314059,03-08-2025,2025,Sunday,3,ST070,Hypermarket,West,Los Angeles,PR0156,Groceries,Fresh Produce,ValueMax,57,14.26,10,Yes,No,772,15.5,516,3068.65,80,1,3.95,718.7,Medium
316277,03-08-2025,2025,Sunday,3,ST083,Supermarket,East,Atlanta,PR0448,Sports,Sportswear,PrimePlus,24,73.35,15,Yes,No,562,65.84,431,3944.42,181,1,3.4,1433.99,Medium
307377,03-08-2025,2025,Sunday,3,ST093,Hypermarket,North,Atlanta,PR0084,Groceries,Beverages,UrbanCo,26,14.99,0,No,No,620,15.18,479,4006.7,56,1,5,374.75,Low
307631,04-08-2025,2025,Monday,3,ST052,Hypermarket,West,Los Angeles,PR0075,Groceries,Fresh Produce,Apex,21,17.54,5,No,No,450,16.08,460,2070.24,0,1,3.27,333.26,Low
300957,04-08-2025,2025,Monday,3,ST093,Supermarket,North,Denver,PR0416,Groceries,Dairy,Apex,42,15.95,15,Yes,No,526,14.39,554,4235.58,153,1,3.88,555.86,Medium
312340,04-08-2025,2025,Monday,3,ST034,Supermarket,South,Atlanta,PR0332,Electronics,Accessories,Zenith,10,525.74,0,No,No,632,492.36,337,2352.67,133,1,4.42,4731.66,High
310702,04-08-2025,2025,Monday,3,ST041,Online Store,Central,Dallas,PR0067,Clothing,Men,Zenith,2,65.94,0,No,No,281,59.44,20,2230.14,268,0,3.9,131.88,Low
307790,04-08-2025,2025,Monday,3,ST046,Supermarket,South,Atlanta,PR0498,Toys,Educational,Nova,45,33.12,5,No,Yes,818,41.31,345,3833.25,93,0,5,1415.88,Medium
306182,04-08-2025,2025,Monday,3,ST087,Supermarket,East,Atlanta,PR0071,Electronics,Laptop,Apex,14,282.26,5,No,Yes,35,269.3,610,3999.11,131,0,3.37,3754.06,High
305551,04-08-2025,2025,Monday,3,ST056,Online Store,East,New York,PR0437,Home & Kitchen,Storage,UrbanCo,18,162.61,10,Yes,No,648,187.46,207,3884.41,321,0,4.63,2634.28,High
321762,04-08-2025,2025,Monday,3,ST031,Supermarket,East,Chicago,PR0287,Clothing,Women,Zenith,35,40.06,0,No,No,560,45.09,619,2948.32,71,0,5,1402.1,Medium
313032,04-08-2025,2025,Monday,3,ST020,Supermarket,North,Los Angeles,PR0145,Beauty,Fragrance,Zenith,30,41.67,5,No,No,742,46.72,392,3001.63,67,3,4.26,1068.84,Medium
306181,04-08-2025,2025,Monday,3,ST081,Supermarket,West,Chicago,PR0324,Groceries,Snacks,PrimePlus,68,10.7,20,Yes,No,685,9.44,759,4041.94,196,0,3.47,582.08,Medium
308646,04-08-2025,2025,Monday,3,ST065,Supermarket,South,Chicago,PR0397,Groceries,Dairy,PrimePlus,42,21.22,15,Yes,No,607,23.18,396,4596.53,89,0,3.22,757.55,Medium
314312,04-08-2025,2025,Monday,3,ST059,Hypermarket,East,Boston,PR0449,Sports,Outdoor,ValueMax,33,78.74,25,Yes,No,780,78.3,565,3738.93,55,0,4.43,1948.81,Medium
311620,04-08-2025,2025,Monday,3,ST062,Hypermarket,North,Seattle,PR0027,Toys,Action Figures,Nova,22,32.02,0,No,No,388,32.57,728,1711.6,55,2,5,640.4,Medium
308164,04-08-2025,2025,Monday,3,ST024,Supermarket,East,Boston,PR0323,Groceries,Dairy,FreshMart,48,18.74,0,Yes,No,834,17.55,302,5281.15,192,4,3.77,824.56,Medium
305839,04-08-2025,2025,Monday,3,ST002,Online Store,South,Phoenix,PR0328,Clothing,Kids,PrimePlus,45,40.97,20,Yes,No,456,52.03,300,4681.92,319,1,3.83,1442.14,Medium
303815,04-08-2025,2025,Monday,3,ST058,Supermarket,South,New York,PR0181,Clothing,Men,Nova,13,78.41,0,No,No,443,66.99,632,3760.11,100,0,4.67,1019.33,Medium
311110,05-08-2025,2025,Tuesday,3,ST059,Supermarket,Central,Boston,PR0388,Sports,Outdoor,UrbanCo,28,84.96,25,Yes,No,712,105.77,264,4823.79,132,0,3.97,1784.16,Medium
306814,05-08-2025,2025,Tuesday,3,ST027,Online Store,West,Houston,PR0275,Toys,Action Figures,ValueMax,10,65.97,0,No,No,293,51.32,583,1411.53,412,0,4.1,659.7,Medium
324733,05-08-2025,2025,Tuesday,3,ST071,Online Store,South,Atlanta,PR0385,Groceries,Fresh Produce,ValueMax,40,14.31,0,Yes,No,388,16.69,361,4467.65,328,1,3.59,558.09,Medium
318816,05-08-2025,2025,Tuesday,3,ST049,Hypermarket,East,Boston,PR0381,Clothing,Women,Apex,26,45.22,15,Yes,No,437,41.32,896,2661.11,173,0,4.28,999.36,Medium
304738,05-08-2025,2025,Tuesday,3,ST019,Hypermarket,East,Chicago,PR0162,Beauty,Skincare,FreshMart,39,21.06,30,Yes,Yes,352,20.02,730,4755.55,164,2,4.53,545.45,Medium
314889,05-08-2025,2025,Tuesday,3,ST098,Hypermarket,Central,Denver,PR0260,Groceries,Beverages,ValueMax,87,18.24,20,Yes,No,770,20.35,428,4570.86,124,0,3.93,1269.5,Medium
308730,05-08-2025,2025,Tuesday,3,ST085,Convenience Store,West,Atlanta,PR0256,Home & Kitchen,Storage,FreshMart,21,135.96,30,Yes,No,576,142.36,321,3326.31,136,1,3.56,1903.44,Medium
318666,05-08-2025,2025,Tuesday,3,ST041,Convenience Store,North,Seattle,PR0220,Home & Kitchen,Cookware,FreshMart,15,183.51,0,No,No,418,189.65,422,3061.58,120,2,4.25,2385.63,High
323209,05-08-2025,2025,Tuesday,3,ST030,Supermarket,West,Denver,PR0089,Groceries,Dairy,Zenith,45,16.05,0,Yes,No,860,13.23,607,4201.59,67,2,2.95,690.15,Medium
318012,05-08-2025,2025,Tuesday,3,ST091,Online Store,North,Seattle,PR0179,Groceries,Fresh Produce,Zenith,50,16.33,15,Yes,No,738,15.69,220,5692.67,350,1,3.57,680.14,Medium
314139,05-08-2025,2025,Tuesday,3,ST046,Convenience Store,North,Seattle,PR0321,Home & Kitchen,Decor,Nova,15,164.5,15,Yes,No,601,188.81,334,4082.83,179,2,4.21,1817.72,Medium
321720,05-08-2025,2025,Tuesday,3,ST050,Hypermarket,East,Boston,PR0040,Beauty,Haircare,UrbanCo,37,46.81,20,Yes,No,582,38.88,717,5632.26,172,0,3.7,1385.58,Medium
314257,05-08-2025,2025,Tuesday,3,ST099,Supermarket,East,Denver,PR0439,Groceries,Dairy,Apex,40,19.27,20,Yes,No,610,19.96,352,3064.64,173,0,4.48,616.64,Medium
323069,05-08-2025,2025,Tuesday,3,ST065,Hypermarket,South,Dallas,PR0216,Toys,Board Games,FreshMart,61,31.59,0,Yes,No,751,33.92,671,3812.05,53,0,3.5,1926.99,Medium
302025,05-08-2025,2025,Tuesday,3,ST031,Online Store,West,Dallas,PR0252,Clothing,Footwear,Nova,7,115.97,5,No,Yes,420,114.79,358,3780.65,342,0,3.83,771.2,Medium
